id,version,description,title,timezone,steps,details,duration,updated_at,points,created_at,calories,distance_miles,duration_millis,occurred_at,activity_type,apple_workout_uuid,apple_device_name,apple_source_name,account_id,workout_entry_id,google_place_id,photo_url,activity_count,activity_metric_amount,activity_type_id
636574048,v2,,Esqueci de postar,-03:00,6,"{""id"":127366806,""updated_at"":""2026-05-19T14:04:24"",""created_at"":""2026-05-19T14:04:24"",""workout_id"":636574048,""location_latitude"":null,""location_longitude"":null}",52,2026-05-19T14:04:24.207241Z,,2026-05-19T14:04:24.207241Z,185,,3139000,2026-05-19T10:36:30.000000Z,,,,,2241048,283829810,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,
637044102,v2,Cardio raíz ,Bike +abs,-04:00,822,"{""id"":127836855,""updated_at"":""2026-05-19T21:33:00"",""created_at"":""2026-05-19T21:32:24"",""workout_id"":637044102,""location_latitude"":null,""location_longitude"":null}",41,2026-05-19T21:32:24.556530Z,,2026-05-19T21:32:24.556530Z,406,12,2476000,2026-05-19T20:44:53.000000Z,,,,,1798391,284040708,,https://cdn.gymrats.app/5e9e78e3-5083-47c6-aaab-0983ae0e99dd.jpg,1,,
637831379,v2,,Superior + abs ✨,America/Fortaleza,,"{""id"":128624126,""updated_at"":""2026-05-20T10:14:47"",""created_at"":""2026-05-20T10:14:47"",""workout_id"":637831379,""location_latitude"":null,""location_longitude"":null}",,2026-05-20T10:14:47.205354Z,,2026-05-20T10:14:47.205354Z,,,,2026-05-20T10:14:02.000000Z,,,,,3875036,284390970,,https://cdn.gymrats.app/25b77cf1-8eca-4bca-84d6-2cac8d2b7f01.jpg,0,,
637837252,v2,"Eu não bebo, eu não fumo, eu não tomo cachaça. Mas ela não me quer porque não sou elegante. Ai que ela se engana, eu sou da mercante!",Eu quero namorar essa morena que passa!,America/Fortaleza,,"{""id"":128629999,""updated_at"":""2026-05-20T10:19:30"",""created_at"":""2026-05-20T10:19:30"",""workout_id"":637837252,""location_latitude"":null,""location_longitude"":null}",57,2026-05-20T10:19:30.429188Z,,2026-05-20T10:19:30.429188Z,320,,3428332,2026-05-20T09:12:50.000000Z,,,,,5912814,284393573,,https://cdn.gymrats.app/d1a69afa-4130-4e18-a5fc-38ded03a3fff.jpg,1,,
637992163,v2,Sempre incrível treinar perna com o pé coisado ,Dia de inferioressss ,America/Indiana/Indianapolis,,"{""id"":128784908,""updated_at"":""2026-05-20T12:22:27"",""created_at"":""2026-05-20T12:22:27"",""workout_id"":637992163,""location_latitude"":null,""location_longitude"":null}",47,2026-05-20T12:24:00.156943Z,,2026-05-20T12:22:27.174610Z,220,,2836000,2026-05-20T11:30:08.000000Z,,,,,1798219,284462346,,https://cdn.gymrats.app/2671075b-9587-4451-a0ea-b00fae3146fa.jpg,1,,
637997750,v2,Selfie on demand,Legday,-04:00,220,"{""id"":128790495,""updated_at"":""2026-05-20T13:27:16"",""created_at"":""2026-05-20T12:27:57"",""workout_id"":637997750,""location_latitude"":null,""location_longitude"":null}",33,2026-05-20T12:27:57.481148Z,,2026-05-20T12:27:57.481148Z,108,,1997000,2026-05-20T11:39:43.000000Z,,,,,1798391,284464834,,https://cdn.gymrats.app/305c77f6-d740-445b-bc2b-699993bb4a40.jpg,1,,
638881871,v2,e a certeza de que amanhã tu não pontuarás,Corrida em esteira,-03:00,9696,"{""id"":129674609,""updated_at"":""2026-05-20T23:56:09"",""created_at"":""2026-05-20T23:56:09"",""workout_id"":638881871,""location_latitude"":null,""location_longitude"":null}",57,2026-05-20T23:57:47.069576Z,,2026-05-20T23:56:09.399664Z,777,"10,4",3441000,2026-05-20T22:57:08.000000Z,,,,,255289,284860031,,https://cdn.gymrats.app/1547a13f-0e27-4cab-a5d2-b2cd4198e6bf.jpg,1,,
638888753,v2,,Musculação Tradicional,America/Sao_Paulo,,"{""id"":129681491,""updated_at"":""2026-05-20T23:59:01"",""created_at"":""2026-05-20T23:59:01"",""workout_id"":638888753,""location_latitude"":null,""location_longitude"":null}",92,2026-05-21T00:52:25.008659Z,,2026-05-20T23:59:01.975138Z,514,,5550989,2026-05-20T21:10:56.000000Z,,,,,7541260,284863050,,https://cdn.gymrats.app/1398fed3-c98e-42ee-a00b-756251340ffe.jpg,1,,
639274955,v2,,Posterior 🫰🏼,America/Fortaleza,,"{""id"":130067691,""updated_at"":""2026-05-21T10:09:36"",""created_at"":""2026-05-21T10:09:36"",""workout_id"":639274955,""location_latitude"":null,""location_longitude"":null}",,2026-05-21T10:09:36.175164Z,,2026-05-21T10:09:36.175164Z,,,,2026-05-21T10:09:14.000000Z,,,,,3875036,285034903,,https://cdn.gymrats.app/03b0a1af-13c6-4b72-99d3-1447c842771b.jpg,0,,
639275688,v2,,Traditional Strength Training,America/Fortaleza,,"{""id"":130068424,""updated_at"":""2026-05-21T10:10:05"",""created_at"":""2026-05-21T10:10:05"",""workout_id"":639275688,""location_latitude"":null,""location_longitude"":null}",55,2026-05-21T10:10:05.576494Z,,2026-05-21T10:10:05.576494Z,300,,3304373,2026-05-21T09:13:49.000000Z,,,,,5912814,285035221,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,
639615081,v2,,Superiores - costa/biceps ,America/Indiana/Indianapolis,,"{""id"":130407815,""updated_at"":""2026-05-21T15:45:49"",""created_at"":""2026-05-21T15:45:49"",""workout_id"":639615081,""location_latitude"":null,""location_longitude"":null}",57,2026-05-21T15:45:49.625996Z,,2026-05-21T15:45:49.625996Z,188,,3442966,2026-05-21T14:44:25.000000Z,,,,,1798219,285186573,,https://cdn.gymrats.app/c7d93e21-7456-4563-8a2a-9c51086acf62.jpg,1,,
639772098,v2,,Força ,-03:00,8,"{""id"":130564832,""updated_at"":""2026-05-21T19:06:24"",""created_at"":""2026-05-21T19:06:24"",""workout_id"":639772098,""location_latitude"":null,""location_longitude"":null}",63,2026-05-21T19:06:24.044489Z,,2026-05-21T19:06:24.044489Z,260,,3784000,2026-05-21T10:39:13.000000Z,,,,,2241048,285256911,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,
639923632,v2,,Cardiovascular,-03:00,148,"{""id"":130716363,""updated_at"":""2026-05-21T21:16:48"",""created_at"":""2026-05-21T21:16:48"",""workout_id"":639923632,""location_latitude"":null,""location_longitude"":null}",48,2026-05-21T21:16:48.300799Z,,2026-05-21T21:16:48.300799Z,146,,2893000,2026-05-21T20:27:41.000000Z,,,,,401109,285324835,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/dancing.png?alt=media&token=a1a52b15-9380-4c96-bdb4-b11f9e52680f,1,,
639965403,v2,,Fim das Férias ,America/Fortaleza,,"{""id"":130758134,""updated_at"":""2026-05-23T12:11:01"",""created_at"":""2026-05-21T21:41:14"",""workout_id"":639965403,""location_latitude"":null,""location_longitude"":null}",68,2026-05-21T21:41:14.252652Z,,2026-05-21T21:41:14.252652Z,385,,4080000,2026-05-21T21:40:39.000000Z,,,,,7644605,285343521,,https://cdn.gymrats.app/0212f116-905f-463c-a553-03c7ad470319.jpg,1,,
640275182,v2,,Quaisqueço peito +tric,-04:00,334,"{""id"":131067910,""updated_at"":""2026-05-22T00:37:20"",""created_at"":""2026-05-22T00:01:04"",""workout_id"":640275182,""location_latitude"":null,""location_longitude"":null}",37,2026-05-22T02:55:58.322405Z,,2026-05-22T00:01:04.641793Z,201,,2234000,2026-05-21T21:03:25.000000Z,,,,,1798391,285481266,,https://cdn.gymrats.app/19edf5f0-1628-44e6-ac1e-0bc3d54d769c.jpg,1,,
640516203,v2,,smartship hoje tava lotada,America/Sao_Paulo,,"{""id"":131308929,""updated_at"":""2026-05-22T12:56:30"",""created_at"":""2026-05-22T02:55:03"",""workout_id"":640516203,""location_latitude"":null,""location_longitude"":null}",62,2026-05-22T02:56:29.686301Z,,2026-05-22T02:55:03.385577Z,481,,3751867,2026-05-21T21:45:34.000000Z,,,,,7541260,285588318,,https://cdn.gymrats.app/4e73be70-a84f-4554-b111-8617d273af1e.jpg,1,,
640800097,v2,,Finalmente a sexta do proletário ,America/Indiana/Indianapolis,,"{""id"":131592821,""updated_at"":""2026-05-23T12:11:12"",""created_at"":""2026-05-22T12:55:32"",""workout_id"":640800097,""location_latitude"":null,""location_longitude"":null}",50,2026-05-22T12:55:32.943044Z,,2026-05-22T12:55:32.943044Z,147,,3026073,2026-05-22T12:01:55.000000Z,,,,,1798219,285714866,,https://cdn.gymrats.app/6a5eb71b-d0db-4173-a4ce-31c87e2b26d6.jpg,1,,
641361703,v2,,Cardiovascular,-03:00,1570,"{""id"":132154418,""updated_at"":""2026-05-23T12:11:24"",""created_at"":""2026-05-22T22:27:35"",""workout_id"":641361703,""location_latitude"":null,""location_longitude"":null}",32,2026-05-22T22:27:35.197450Z,,2026-05-22T22:27:35.197450Z,140,,1928000,2026-05-22T21:55:22.000000Z,,,,,401109,285965744,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/dancing.png?alt=media&token=a1a52b15-9380-4c96-bdb4-b11f9e52680f,1,,
641408796,v2,,Bike + abs,-04:00,1056,"{""id"":132201511,""updated_at"":""2026-05-23T12:11:49"",""created_at"":""2026-05-22T22:54:18"",""workout_id"":641408796,""location_latitude"":null,""location_longitude"":null}",41,2026-05-22T22:54:18.404689Z,,2026-05-22T22:54:18.404689Z,375,12,2487000,2026-05-22T22:11:07.000000Z,,,,,1798391,285986676,,https://cdn.gymrats.app/8801f201-c7f2-4f4f-8053-b410ab2cfcc3.jpg,1,,
641603303,v2,,Musculação Tradicional,America/Sao_Paulo,,"{""id"":132396017,""updated_at"":""2026-05-23T01:02:08"",""created_at"":""2026-05-23T01:02:08"",""workout_id"":641603303,""location_latitude"":null,""location_longitude"":null}",68,2026-05-23T01:04:50.807127Z,,2026-05-23T01:02:08.178357Z,384,,4106541,2026-05-22T21:48:25.000000Z,,,,,7541260,286073153,,https://cdn.gymrats.app/b2d4db5a-5cfa-4a06-bd9b-8b60d5cf61df.jpg,1,,
641732920,v2,,Fortaleza - 23/05 Sab - CORRIDA RODAGEM 15 K,-03:00,14372,"{""id"":132525634,""updated_at"":""2026-05-23T13:00:59"",""created_at"":""2026-05-23T10:03:33"",""workout_id"":641732920,""location_latitude"":null,""location_longitude"":null}",84,2026-05-23T10:14:18.194597Z,,2026-05-23T10:03:33.507136Z,1180,15,5040000,2026-05-23T08:36:43.000000Z,,,,,255289,286131088,,https://cdn.gymrats.app/3db1cbda-3318-477f-817b-a6e04bd7b443.jpg,1,,
641808318,v2,,Cardiovascular,-03:00,272,"{""id"":132601031,""updated_at"":""2026-05-23T12:12:00"",""created_at"":""2026-05-23T12:12:00"",""workout_id"":641808318,""location_latitude"":null,""location_longitude"":null}",54,2026-05-23T12:12:00.588900Z,,2026-05-23T12:12:00.588900Z,142,,3291000,2026-05-23T11:16:17.000000Z,,,,,401109,286164742,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/dancing.png?alt=media&token=a1a52b15-9380-4c96-bdb4-b11f9e52680f,1,,
641857479,v2,,HIIT do cão. Spoiler: não vale a pena,Etc/GMT+4,,"{""id"":132650192,""updated_at"":""2026-05-23T13:00:18"",""created_at"":""2026-05-23T13:00:18"",""workout_id"":641857479,""location_latitude"":null,""location_longitude"":null}",31,2026-05-23T13:00:18.493560Z,,2026-05-23T13:00:18.493560Z,283,"11,73",1863000,2026-05-23T12:26:09.000000Z,,,,,1798219,286186561,,https://cdn.gymrats.app/f9e235a3-d840-4ad0-91f9-b53f0d66b54d.jpg,1,,
642188150,v2,,Bike + abs,-04:00,334,"{""id"":132980859,""updated_at"":""2026-05-23T17:08:38"",""created_at"":""2026-05-23T17:08:38"",""workout_id"":642188150,""location_latitude"":null,""location_longitude"":null}",36,2026-05-23T17:08:38.573437Z,,2026-05-23T17:08:38.573437Z,231,,2192000,2026-05-23T14:54:28.000000Z,,,,,1798391,286331690,,https://cdn.gymrats.app/46a15254-de7a-491e-9323-264e614469cc.jpg,1,,
642286369,v2,,Treino do tolo,-03:00,,"{""id"":133079078,""updated_at"":""2026-05-23T19:10:26"",""created_at"":""2026-05-23T19:10:26"",""workout_id"":642286369,""location_latitude"":null,""location_longitude"":null}",61,2026-05-23T19:13:34.957474Z,,2026-05-23T19:10:26.438378Z,368,,3688000,2026-05-23T18:07:34.000000Z,,,,,255289,286374983,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/hiit.png?alt=media&token=23609314-e08f-4c57-9e3d-a4883a853a92,1,,
642289220,v2,,Weight machine,-03:00,,"{""id"":133081929,""updated_at"":""2026-05-23T19:14:03"",""created_at"":""2026-05-23T19:14:03"",""workout_id"":642289220,""location_latitude"":null,""location_longitude"":null}",63,2026-05-23T19:14:43.635541Z,,2026-05-23T19:14:03.031732Z,368,,3814000,2026-05-23T18:07:44.310000Z,,,,,1987925,286376249,,https://cdn.gymrats.app/4cc16763-21ce-4db3-a444-7e6511f70c25.jpg,1,,
642935283,v2,,Traditional Strength Training,America/Fortaleza,,"{""id"":133727988,""updated_at"":""2026-05-24T16:55:53"",""created_at"":""2026-05-24T16:55:53"",""workout_id"":642935283,""location_latitude"":null,""location_longitude"":null}",81,2026-05-24T16:55:53.001813Z,,2026-05-24T16:55:53.001813Z,380,,4881070,2026-05-24T13:18:13.000000Z,,,,,5912814,286662502,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,
643056482,v2,Se n valer besteira,Trilhazinha top,-04:00,3294,"{""id"":133849186,""updated_at"":""2026-05-24T20:32:25"",""created_at"":""2026-05-24T20:32:25"",""workout_id"":643056482,""location_latitude"":null,""location_longitude"":null}",55,2026-05-24T20:32:25.804243Z,,2026-05-24T20:32:25.804243Z,294,"1,76",3354000,2026-05-24T14:32:29.000000Z,,,,,1798391,286715900,,https://cdn.gymrats.app/1667f8d0-d46f-4f25-933c-681555c65bd1.jpg,1,,
643257284,v2,,No mato ,America/Indiana/Indianapolis,,"{""id"":134049985,""updated_at"":""2026-05-25T02:08:06"",""created_at"":""2026-05-25T02:08:06"",""workout_id"":643257284,""location_latitude"":""39.13218118582342"",""location_longitude"":""-86.49505579617028""}",57,2026-05-25T02:11:00.939835Z,,2026-05-25T02:08:06.774736Z,104,"2,22",3478136,2026-05-24T14:32:40.000000Z,,,,,1798219,286805511,,https://cdn.gymrats.app/2beafc0d-d35a-492e-98bc-a3620fa53d81.jpg,1,,
643631294,v2,,Dando um susto,Europe/Madrid,,"{""id"":134423993,""updated_at"":""2026-05-25T14:26:28"",""created_at"":""2026-05-25T14:26:28"",""workout_id"":643631294,""location_latitude"":null,""location_longitude"":null}",,2026-05-25T14:26:28.488011Z,,2026-05-25T14:26:28.488011Z,,,,2026-05-25T14:26:19.760951Z,,,,,535190,286972335,,https://cdn.gymrats.app/7154485d-e799-49ac-a1d6-dfa1d483fe11.jpg,0,,
643871526,v2,45min de bike - treino com foco no target Z2 e Z3. Mais cedo também fiz uma caminhada no parque e joguei aqui no checkin também. ,Feriadooooo,America/Indiana/Indianapolis,,"{""id"":134664225,""updated_at"":""2026-05-25T19:07:36"",""created_at"":""2026-05-25T19:07:36"",""workout_id"":643871526,""location_latitude"":null,""location_longitude"":null}",90,2026-05-25T19:09:37.934406Z,,2026-05-25T19:07:36.955064Z,424,"21,87",5427565,2026-05-25T15:05:26.000000Z,,,,,1798219,287079957,,https://cdn.gymrats.app/42db3ba0-29d1-4061-8fee-3a2ad36ebb73.jpg,2,,
644146149,v2,,Votando no frio ,America/Sao_Paulo,,"{""id"":134938845,""updated_at"":""2026-05-25T22:06:10"",""created_at"":""2026-05-25T22:06:10"",""workout_id"":644146149,""location_latitude"":null,""location_longitude"":null}",,2026-05-25T22:06:10.122766Z,,2026-05-25T22:06:10.122766Z,,,,2026-05-25T22:05:59.000000Z,,,,,2241048,287202889,,https://cdn.gymrats.app/be8b16ad-d7ce-4071-b450-0e38f0147b6b.jpg,0,,
644369722,v2,,Traditional Strength Training,America/Fortaleza,,"{""id"":135162414,""updated_at"":""2026-05-25T23:28:42"",""created_at"":""2026-05-25T23:28:42"",""workout_id"":644369722,""location_latitude"":null,""location_longitude"":null}",98,2026-05-25T23:28:42.211631Z,,2026-05-25T23:28:42.211631Z,519,,5939540,2026-05-25T21:48:54.000000Z,,,,,5912814,287302073,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,
644371236,v2,,Aulas,America/Fortaleza,,"{""id"":135163928,""updated_at"":""2026-05-25T23:29:13"",""created_at"":""2026-05-25T23:29:13"",""workout_id"":644371236,""location_latitude"":null,""location_longitude"":null}",98,2026-05-25T23:29:13.550670Z,,2026-05-25T23:29:13.550670Z,519,,5939540,2026-05-25T21:48:54.000000Z,,,,,5912814,287302742,,https://cdn.gymrats.app/4af726a8-5b45-47df-b6e4-faabda0dfd60.jpg,1,,
644373742,v2,,Bike + iso,-04:00,,"{""id"":135166434,""updated_at"":""2026-05-25T23:30:11"",""created_at"":""2026-05-25T23:30:11"",""workout_id"":644373742,""location_latitude"":null,""location_longitude"":null}",40,2026-05-25T23:30:11.618428Z,,2026-05-25T23:30:11.618428Z,292,11,2430000,2026-05-25T22:47:31.000000Z,,,,,1798391,287303852,,https://cdn.gymrats.app/8d12f6fc-1fc1-45ea-9aa1-d460d040a845.jpg,1,,
644386701,v2,,Table tennis,-03:00,2850,"{""id"":135179393,""updated_at"":""2026-05-26T00:27:34"",""created_at"":""2026-05-25T23:35:00"",""workout_id"":644386701,""location_latitude"":null,""location_longitude"":null}",76,2026-05-25T23:59:45.255932Z,,2026-05-25T23:35:00.129459Z,913,,4578000,2026-05-25T21:59:16.000000Z,,,,,255289,287309553,,https://cdn.gymrats.app/1235b079-9fb3-4f4d-b64c-7b52a14e6fcf.jpg,1,,
644743192,v2,,Teve,America/Sao_Paulo,,"{""id"":135535878,""updated_at"":""2026-05-26T03:19:49"",""created_at"":""2026-05-26T03:19:49"",""workout_id"":644743192,""location_latitude"":null,""location_longitude"":null}",60,2026-05-26T03:19:49.416098Z,,2026-05-26T03:19:49.416098Z,,,3600000,2026-05-25T23:18:00.000000Z,,,,,7538297,287467567,,https://cdn.gymrats.app/18619ecd-2e0d-450f-b2e8-54510676ff4f.jpg,1,,
644837984,v2,,"10k viraram 5,5 e ta tudo bem escute o seu corpo etc",-03:00,5242,"{""id"":135630668,""updated_at"":""2026-05-26T09:52:29"",""created_at"":""2026-05-26T09:52:29"",""workout_id"":644837984,""location_latitude"":null,""location_longitude"":null}",30,2026-05-26T09:53:26.796358Z,,2026-05-26T09:52:29.171601Z,405,"5,55",1812000,2026-05-26T09:21:35.000000Z,,,,,255289,287510217,,https://cdn.gymrats.app/3df73105-3914-4942-a595-d6480d73eaf8.jpg,1,,
644880721,v2,,"Se a blusa ta ao avesso, vai ao avesso mesmo",-03:00,,"{""id"":135673404,""updated_at"":""2026-05-26T10:21:15"",""created_at"":""2026-05-26T10:21:15"",""workout_id"":644880721,""location_latitude"":null,""location_longitude"":null}",26,2026-05-26T10:21:41.399402Z,,2026-05-26T10:21:15.484768Z,240,,1606000,2026-05-26T09:54:02.000000Z,,,,,255289,287529133,,https://cdn.gymrats.app/e042da8d-d8a3-4fc9-a980-f5e9cdb7b037.jpg,1,,
645044615,v2,,Fui,-03:00,10,"{""id"":135837295,""updated_at"":""2026-05-26T12:25:25"",""created_at"":""2026-05-26T12:25:25"",""workout_id"":645044615,""location_latitude"":null,""location_longitude"":null}",55,2026-05-26T12:25:25.054451Z,,2026-05-26T12:25:25.054451Z,258,,3317000,2026-05-26T10:36:33.000000Z,,,,,2241048,287601723,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/fst.png?alt=media&token=55dd8146-cb7e-4729-a577-e4b8a315c91d,1,,
645051376,v2,,Costaebic,-04:00,300,"{""id"":135844056,""updated_at"":""2026-05-26T12:32:03"",""created_at"":""2026-05-26T12:32:03"",""workout_id"":645051376,""location_latitude"":null,""location_longitude"":null}",40,2026-05-26T12:32:03.979693Z,,2026-05-26T12:32:03.979693Z,152,,2410000,2026-05-26T11:32:31.000000Z,,,,,1798391,287604743,,https://cdn.gymrats.app/4e53443b-f7bb-4cef-b9b5-50aac0295879.jpg,1,,
645077157,v2,,Boxing,-03:00,,"{""id"":135869837,""updated_at"":""2026-05-26T12:58:28"",""created_at"":""2026-05-26T12:58:28"",""workout_id"":645077157,""location_latitude"":null,""location_longitude"":null}",56,2026-05-26T12:58:48.919474Z,,2026-05-26T12:58:28.875731Z,411,,3379000,2026-05-26T10:25:58.452000Z,,,,,1987925,287616158,,https://cdn.gymrats.app/131b9521-9d87-4310-86c6-3bcb6ddd4ecf.jpg,1,,
645093033,v2,,"Peito, tríceps e cardiozim ",America/Indiana/Indianapolis,,"{""id"":135885713,""updated_at"":""2026-05-26T13:14:38"",""created_at"":""2026-05-26T13:14:38"",""workout_id"":645093033,""location_latitude"":null,""location_longitude"":null}",56,2026-05-26T13:14:38.762798Z,,2026-05-26T13:14:38.762798Z,232,"6,16",3412747,2026-05-26T11:34:19.000000Z,,,,,1798219,287623257,,https://cdn.gymrats.app/79589e4e-605a-42b4-982b-ebd80274a717.jpg,2,,
645458649,v2,,Crossfit no almoço é estranho,America/Sao_Paulo,,"{""id"":136251326,""updated_at"":""2026-05-28T02:07:05"",""created_at"":""2026-05-26T20:07:29"",""workout_id"":645458649,""location_latitude"":null,""location_longitude"":null}",60,2026-05-26T20:07:29.931352Z,,2026-05-26T20:07:29.931352Z,,,3600000,2026-05-26T16:06:00.000000Z,,,,,7538297,287787306,,https://cdn.gymrats.app/f1aa7e39-9d48-4bf4-b923-f0dcd947a8e6.jpg,1,,
645572782,v2,,Cardiovascular,-03:00,226,"{""id"":136365458,""updated_at"":""2026-05-26T21:22:16"",""created_at"":""2026-05-26T21:22:16"",""workout_id"":645572782,""location_latitude"":null,""location_longitude"":null}",54,2026-05-26T21:22:16.051713Z,,2026-05-26T21:22:16.051713Z,137,,3259000,2026-05-26T20:27:48.000000Z,,,,,401109,287838454,,https://firebasestorage.googleapis.com/v0/b/gymrats-1549569453212.appspot.com/o/dancing.png?alt=media&token=a1a52b15-9380-4c96-bdb4-b11f9e52680f,1,,
646545931,v2,,"Costas, bíceps e micro cardio ",Etc/GMT+4,,"{""id"":137338601,""updated_at"":""2026-05-27T12:27:17"",""created_at"":""2026-05-27T12:27:17"",""workout_id"":646545931,""location_latitude"":null,""location_longitude"":null}",51,2026-05-27T12:27:17.660409Z,,2026-05-27T12:27:17.660409Z,217,"4,35",3107484,2026-05-27T11:02:31.000000Z,,,,,1798219,288271079,,https://cdn.gymrats.app/42c74326-3be1-4451-bff4-427ecea1d5b1.jpg,2,,
646682206,v2,,Ombroabs,-04:00,288,"{""id"":137474878,""updated_at"":""2026-05-27T14:59:03"",""created_at"":""2026-05-27T14:59:03"",""workout_id"":646682206,""location_latitude"":null,""location_longitude"":null}",33,2026-05-27T14:59:03.376340Z,,2026-05-27T14:59:03.376340Z,161,,2023000,2026-05-27T11:31:39.000000Z,,,,,1798391,288332068,,https://cdn.gymrats.app/847e4921-c137-4c1b-9c83-f44d237e494e.jpg,1,,
647268676,v2,,Esqueci o post ,America/Sao_Paulo,,"{""id"":138061341,""updated_at"":""2026-05-27T22:57:08"",""created_at"":""2026-05-27T22:57:08"",""workout_id"":647268676,""location_latitude"":null,""location_longitude"":null}",45,2026-05-27T22:57:08.724479Z,,2026-05-27T22:57:08.724479Z,200,,2700000,2026-05-27T22:56:23.000000Z,,,,,2241048,288593998,,https://cdn.gymrats.app/fc642cac-750f-49c5-a275-67f1df791409.jpg,1,,
647343953,v2,,Treininho de chinelo ,-03:00,,"{""id"":138136617,""updated_at"":""2026-05-27T23:25:36"",""created_at"":""2026-05-27T23:25:36"",""workout_id"":647343953,""location_latitude"":null,""location_longitude"":null}",47,2026-05-27T23:27:31.928265Z,,2026-05-27T23:25:36.603964Z,281,,2861000,2026-05-27T22:37:34.645000Z,,,,,1987925,288627302,,https://cdn.gymrats.app/b9d0050a-d755-42ee-bda2-f0928baff186.jpg,1,,
647650051,v2,,Nem o tenis aguenta mais,America/Sao_Paulo,,"{""id"":138442711,""updated_at"":""2026-05-28T02:07:58"",""created_at"":""2026-05-28T02:07:58"",""workout_id"":647650051,""location_latitude"":null,""location_longitude"":null}",60,2026-05-28T02:07:58.701471Z,,2026-05-28T02:07:58.701471Z,,,3600000,2026-05-27T23:07:00.000000Z,,,,,7538297,288763162,,https://cdn.gymrats.app/0b237954-6d49-48bb-8165-122e3dad9b24.jpg,1,,
